"externalId","courseExternalId","coureSectionNumber","capacity","currentEnrollment","Status","CreditHours"
"AFRI010A AF-01 FA2020","AFRI010A AF","01",25,26,C,1.0
"AFRI010ACAF-01 SP2021","AFRI010ACAF","01",18,17,R,1.0
"AFRI010B AF-01 SP2020","AFRI010B AF","01",15,18,C,1.0
"AFRI010B AF-01 SP2021","AFRI010B AF","01",15,16,C,1.0
"AFRI116  AF-01 SP2020","AFRI116  AF","01",15,19,C,1.0
"AFRI119  JT-01 SP2020","AFRI119  JT","01",15,11,R,1.0
"AFRI120  PZ-01 FA2020","AFRI120  PZ","01",16,11,O,1.0
"AFRI121  AF-01 FA2020","AFRI121  AF","01",18,18,C,1.0
"AFRI121  AF-01 SP2021","AFRI121  AF","01",10,9,R,1.0
"AFRI125  AF-01 SP2020","AFRI125  AF","01",15,13,R,1.0
"AFRI125  AF-01 FA2020","AFRI125  AF","01",18,15,R,1.0
"AFRI144A AF-01 SP2020","AFRI144A AF","01",20,13,C,1.0
"AFRI149  AF-01 FA2021","AFRI149  AF","01",15,0,O,1.0
"AFRI190  AF-01 FA2020","AFRI190  AF","01",15,3,O,1.0
"AFRI190  AF-01 FA2021","AFRI190  AF","01",15,0,O,1.0
"AFRI191  AF-02 SP2020","AFRI191  AF","02",15,2,O,1.0
"AFRI191  AF-04 SP2020","AFRI191  AF","04",15,4,O,1.0
"AFRI191  AF-08 SP2020","AFRI191  AF","08",15,0,O,1.0
"AFRI191  AF-12 SP2020","AFRI191  AF","12",15,2,O,1.0
"AFRI191  AF-16 SP2020","AFRI191  AF","16",15,0,O,1.0
"AFRI191  AF-04 SP2021","AFRI191  AF","04",15,2,O,1.0
"AFRI191  AF-04 SP2021","AFRI191  AF","04",15,2,O,1.0
"AFRI191  SC-01 SP2020","AFRI191  SC","01",99,0,O,1.0
"AFRI191  SC-02 SP2020","AFRI191  SC","02",5,1,O,1.0
"AFRI191  SC-03 SP2020","AFRI191  SC","03",35,1,O,1.0
"AFRI191  SC-01 SP2021","AFRI191  SC","01",99,0,O,1.0
"AFRI192  AF-04 SP2020","AFRI192  AF","04",15,0,O,1.0
"AFRI193  AF-04 SP2020","AFRI193  AF","04",15,0,O,1.0
"AFRI195F PZ-01 SU2021Z1","AFRI195F PZ","01",20,2,O,1.0
"AFRI195F PZ-01 SU2021Z1","AFRI195F PZ","01",20,2,O,1.0
"ALS 400  KG-01 FA2021","ALS 400  KG","01",15,0,O,0.0
"AMST103  JT-01 SP2020","AMST103  JT","01",30,30,C,1.0
"AMST103  SC-01 SP2021","AMST103  SC","01",25,19,R,1.0
"AMST117  PO-01 SP2021","AMST117  PO","01",15,2,O,1.0
"AMST117  PO-01 SP2021","AMST117  PO","01",15,2,O,1.0
"AMST120  HM-01 SU2020S1","AMST120  HM","01",15,15,C,3.0
"AMST130  SC-01 FA2020","AMST130  SC","01",15,12,R,1.0
"AMST180  SC-01 SP2020","AMST180  SC","01",15,13,O,1.0
"AMST180  SC-01 SP2021","AMST180  SC","01",12,10,O,1.0
"AMST180  SC-01 FA2021","AMST180  SC","01",15,0,O,1.0
"AMST190  PO-01 FA2020","AMST190  PO","01",10,4,O,1.0
"AMST190  PO-01 FA2021","AMST190  PO","01",15,0,O,1.0
"AMST191  PO-04 SP2020","AMST191  PO","04",15,1,O,1.0
"AMST191  PO-04 SP2020","AMST191  PO","04",15,1,O,1.0
"AMST191  PO-08 SP2020","AMST191  PO","08",15,1,O,1.0
"AMST191  SC-01 SP2020","AMST191  SC","01",99,0,O,1.0
"AMST191  SC-02 SP2020","AMST191  SC","02",1,1,C,1.0
"AMST191  SC-03 SP2020","AMST191  SC","03",35,1,O,1.0
"AMST191  SC-04 SP2020","AMST191  SC","04",35,1,O,1.0
"AMST191  SC-05 SP2020","AMST191  SC","05",35,1,O,1.0
"AMST191  SC-01 SP2021","AMST191  SC","01",99,0,O,1.0
"ANTH001  PZ-01 SP2020","ANTH001  PZ","01",30,27,R,1.0
"ANTH001  PZ-01 FA2020","ANTH001  PZ","01",30,23,O,1.0
"ANTH001  PZ-01 SP2021","ANTH001  PZ","01",19,17,R,1.0
"ANTH001  PZ-01 FA2021","ANTH001  PZ","01",28,0,O,1.0
"ANTH002  PO-01 SP2020","ANTH002  PO","01",18,19,C,1.0
"ANTH002  PO-01 FA2020","ANTH002  PO","01",18,18,C,1.0
"ANTH002  PO-01 FA2020","ANTH002  PO","01",18,18,C,1.0
"ANTH002  PO-02 FA2020","ANTH002  PO","02",18,14,C,1.0
"ANTH002  PO-01 SP2021","ANTH002  PO","01",18,19,C,1.0
"ANTH002  PO-02 SP2021","ANTH002  PO","02",18,15,C,1.0
"ANTH002  PO-03 SP2021","ANTH002  PO","03",18,15,C,1.0
"ANTH002  PO-01 FA2021","ANTH002  PO","01",21,0,O,1.0
"ANTH002  PO-02 FA2021","ANTH002  PO","02",20,0,O,1.0
"ANTH002  PO-03 FA2021","ANTH002  PO","03",20,0,O,1.0
"ANTH002  PZ-01 SP2020","ANTH002  PZ","01",22,22,C,1.0
"ANTH002  PZ-02 SP2020","ANTH002  PZ","02",22,19,R,1.0
"ANTH002  PZ-03 SP2020","ANTH002  PZ","03",22,21,R,1.0
"ANTH002  PZ-01 SU2020S2","ANTH002  PZ","01",22,16,O,1.0
"ANTH002  PZ-01 SU2020S2","ANTH002  PZ","01",22,16,O,1.0
"ANTH002  PZ-01 FA2020","ANTH002  PZ","01",22,18,R,1.0
"ANTH002  PZ-02 FA2020","ANTH002  PZ","02",22,19,R,1.0
"ANTH002  PZ-01 SP2021","ANTH002  PZ","01",22,19,R,1.0
"ANTH002  PZ-01 SU2021Z1","ANTH002  PZ","01",20,4,O,1.0
"ANTH002  PZ-01 SU2021Z1","ANTH002  PZ","01",20,4,O,1.0
"ANTH002  PZ-01 FA2021","ANTH002  PZ","01",22,0,O,1.0
"ANTH002  PZ-02 FA2021","ANTH002  PZ","02",22,0,O,1.0
"ANTH002  SC-01 FA2020","ANTH002  SC","01",19,18,R,1.0
"ANTH002  SC-01 SP2021","ANTH002  SC","01",20,19,R,1.0
"ANTH002  SC-01 FA2021","ANTH002  SC","01",10,0,O,1.0
"ANTH002  SC-02 FA2021","ANTH002  SC","02",10,0,O,1.0
"ANTH003  PZ-01 SP2020","ANTH003  PZ","01",28,25,R,1.0
"ANTH009  PZ-01 FA2020","ANTH009  PZ","01",18,11,R,1.0
"ANTH009  PZ-01 SP2021","ANTH009  PZ","01",18,18,C,1.0
"ANTH010  PZ-01 FA2021","ANTH010  PZ","01",35,0,O,1.0
"ANTH011  PZ-01 FA2020","ANTH011  PZ","01",50,33,R,1.0
"ANTH011  PZ-01 FA2021","ANTH011  PZ","01",52,0,O,1.0
"ANTH012  PZ-01 SP2021","ANTH012  PZ","01",12,12,C,1.0
"ANTH016  PZ-01 FA2021","ANTH016  PZ","01",18,0,O,1.0
"ANTH025  SC-01 SP2021","ANTH025  SC","01",15,13,R,1.0
"ANTH037  PZ-01 SU2020S1","ANTH037  PZ","01",4,3,R,1.0
"ANTH037  PZ-01 SU2020S1","ANTH037  PZ","01",4,3,R,1.0
"ANTH037  PZ-01 SU2021Z1","ANTH037  PZ","01",15,7,O,1.0
"ANTH037  PZ-01 SU2021Z1","ANTH037  PZ","01",15,7,O,1.0
"ANTH045  PZ-01 SP2020","ANTH045  PZ","01",20,20,C,1.0
"ANTH049  PZ-01 FA2020","ANTH049  PZ","01",18,17,R,1.0
"ANTH050  PZ-01 SP2021","ANTH050  PZ","01",16,15,R,1.0
"ANTH050  PZ-01 FA2021","ANTH050  PZ","01",16,0,O,1.0
"ANTH051  PZ-01 SP2021","ANTH051  PZ","01",18,14,R,1.0
"ANTH053  PO-01 SP2020","ANTH053  PO","01",18,16,C,1.0
"ANTH070  PZ-01 FA2020","ANTH070  PZ","01",28,24,R,1.0
"ANTH098  PZ-01 SP2021","ANTH098  PZ","01",42,24,R,1.0
"ANTH099  PZ-01 FA2021","ANTH099  PZ","01",18,0,O,1.0
"ANTH101  PO-01 FA2020","ANTH101  PO","01",20,15,C,1.0
"ANTH101  PO-01 SP2021","ANTH101  PO","01",20,11,O,1.0
"ANTH101  PO-01 FA2021","ANTH101  PO","01",19,0,O,1.0
"ANTH103  PZ-01 SP2020","ANTH103  PZ","01",12,10,R,1.0
"ANTH105  PO-01 SP2020","ANTH105  PO","01",15,19,C,1.0
"ANTH105  PO-01 SP2021","ANTH105  PO","01",19,20,C,1.0
"ANTH105  PZ-02 FA2020","ANTH105  PZ","02",15,14,R,1.0
"ANTH105  PZ-01 FA2021","ANTH105  PZ","01",17,0,O,1.0
"ANTH107  PO-01 FA2021","ANTH107  PO","01",18,0,O,1.0
"ANTH107  SC-01 SP2020","ANTH107  SC","01",15,17,C,1.0
"ANTH108  PO-01 SP2021","ANTH108  PO","01",19,26,C,1.0
"ANTH112  PZ-01 SP2021","ANTH112  PZ","01",12,7,R,1.0
"ANTH113  SC-01 FA2021","ANTH113  SC","01",15,0,O,1.0
"ANTH115  PZ-01 SP2020","ANTH115  PZ","01",15,11,R,1.0
"ANTH115  SC-01 FA2020","ANTH115  SC","01",17,12,R,1.0
"ANTH116  PO-01 FA2020","ANTH116  PO","01",18,13,O,1.0
"ANTH116  PO-01 FA2021","ANTH116  PO","01",15,0,O,1.0
"ANTH116  PZ-01 SP2020","ANTH116  PZ","01",25,23,R,1.0
"ANTH118  SC-01 SP2021","ANTH118  SC","01",15,14,R,1.0
"ANTH119  SC-01 SP2020","ANTH119  SC","01",17,14,R,1.0
"ANTH121  PO-01 SP2020","ANTH121  PO","01",18,13,C,1.0
"ANTH121  PO-01 SP2021","ANTH121  PO","01",15,11,C,1.0
"ANTH122  PO-01 SP2020","ANTH122  PO","01",15,17,C,1.0
"ANTH127  SC-01 SP2020","ANTH127  SC","01",15,12,R,1.0
"ANTH129  SC-01 SP2020","ANTH129  SC","01",18,17,R,1.0
"ANTH144  PO-01 FA2020","ANTH144  PO","01",15,13,C,1.0
"ANTH145  PO-01 FA2020","ANTH145  PO","01",20,9,O,1.0
"ANTH145  PO-01 FA2021","ANTH145  PO","01",19,0,O,1.0
"ANTH150  PO-01 SP2021","ANTH150  PO","01",18,8,C,1.0
"ANTH153  PZ-01 FA2020","ANTH153  PZ","01",18,21,C,1.0
"ANTH153  SC-01 FA2021","ANTH153  SC","01",15,0,O,1.0
"ANTH155  PO-01 FA2020","ANTH155  PO","01",18,10,C,1.0
"ANTH155  PO-01 FA2021","ANTH155  PO","01",18,0,O,1.0
"ANTH156  PO-01 FA2021","ANTH156  PO","01",18,0,O,1.0
"ANTH157  PO-01 SP2020","ANTH157  PO","01",18,7,O,1.0
"ANTH158  PO-01 SP2020","ANTH158  PO","01",18,16,C,1.0
"ANTH158  PO-01 SP2021","ANTH158  PO","01",18,12,C,1.0
"ANTH159  PO-01 FA2020","ANTH159  PO","01",18,15,C,1.0
"ANTH159  PO-01 FA2021","ANTH159  PO","01",18,0,O,1.0
"ANTH185  PO-01 SP2021","ANTH185  PO","01",20,9,O,1.0
"ANTH189L PO-01 FA2020","ANTH189L PO","01",15,16,C,1.0
"ANTH189L PO-01 FA2020","ANTH189L PO","01",15,16,C,1.0
"ANTH189L PO-01 SP2021","ANTH189L PO","01",18,15,C,1.0
"ANTH190  SC-01 FA2020","ANTH190  SC","01",15,13,R,1.0
"ANTH190  SC-01 FA2021","ANTH190  SC","01",18,0,O,1.0
"ANTH191  PO-04 SP2020","ANTH191  PO","04",15,2,O,0.5
"ANTH191  PO-04 FA2020","ANTH191  PO","04",15,6,O,0.5
"ANTH191  PO-04 SP2021","ANTH191  PO","04",15,6,O,0.5
"ANTH191  PO-04 FA2021","ANTH191  PO","04",15,0,O,0.5
"ANTH191  SC-02 SP2020","ANTH191  SC","02",35,0,O,1.0
"ANTH191  SC-03 SP2020","ANTH191  SC","03",35,2,O,1.0
"ANTH191  SC-01 SP2021","ANTH191  SC","01",99,2,O,1.0
"ANTH192  PO-04 SP2020","ANTH192  PO","04",15,0,O,0.5
"ANTH192  PO-04 FA2020","ANTH192  PO","04",15,0,O,0.5
"ANTH192  PO-04 SP2021","ANTH192  PO","04",15,0,O,0.5
"ANTH192  PO-04 FA2021","ANTH192  PO","04",15,0,O,0.5
"ANTH199  SC-01 SP2020","ANTH199  SC","01",1,1,C,0.5
"ARBC001  CM-01 FA2020","ARBC001  CM","01",18,9,O,1.0
"ARBC001  CM-01 FA2020","ARBC001  CM","01",18,9,O,1.0
"ARBC001  CM-02 FA2020","ARBC001  CM","02",18,9,O,1.0
"ARBC001  CM-02 FA2020","ARBC001  CM","02",18,9,O,1.0
"ARBC001  CM-01 FA2021","ARBC001  CM","01",18,0,O,1.0
"ARBC002  CM-01 SP2020","ARBC002  CM","01",18,13,O,1.0
"ARBC002  CM-01 SP2020","ARBC002  CM","01",18,13,O,1.0
"ARBC002  CM-02 SP2020","ARBC002  CM","02",18,17,R,1.0
"ARBC002  CM-02 SP2020","ARBC002  CM","02",18,17,R,1.0
"ARBC002  CM-01 SP2021","ARBC002  CM","01",18,7,O,1.0
"ARBC002  CM-01 SP2021","ARBC002  CM","01",18,7,O,1.0
"ARBC002  CM-02 SP2021","ARBC002  CM","02",18,7,O,1.0
"ARBC002  CM-02 SP2021","ARBC002  CM","02",18,7,O,1.0
"ARBC011  CM-01 FA2020","ARBC011  CM","01",18,5,O,0.0
"ARBC011  CM-01 FA2021","ARBC011  CM","01",18,0,O,0.0
"ARBC012  CM-01 SP2020","ARBC012  CM","01",18,7,O,0.0
"ARBC012  CM-01 SP2021","ARBC012  CM","01",18,0,O,0.0
"ARBC013  CM-01 FA2020","ARBC013  CM","01",18,6,O,0.0
"ARBC013  CM-01 FA2021","ARBC013  CM","01",18,0,O,0.0
"ARBC014  CM-01 SP2020","ARBC014  CM","01",18,1,O,0.0
"ARBC014  CM-01 SP2021","ARBC014  CM","01",18,5,O,0.0
"ARBC015  CM-01 FA2020","ARBC015  CM","01",18,4,O,0.25
"ARBC016  CM-01 SP2020","ARBC016  CM","01",18,12,O,0.25
"ARBC033  CM-01 FA2020","ARBC033  CM","01",18,7,O,1.0
"ARBC033  CM-02 FA2020","ARBC033  CM","02",18,12,O,1.0
"ARBC033  CM-01 FA2021","ARBC033  CM","01",18,0,O,1.0
"ARBC044  CM-01 SP2020","ARBC044  CM","01",18,9,O,1.0
"ARBC044  CM-01 SP2021","ARBC044  CM","01",18,11,O,1.0
"ARBC130  CM-01 FA2020","ARBC130  CM","01",18,4,O,1.0
"ARBC166  CM-01 SP2020","ARBC166  CM","01",18,5,O,1.0
"ARBC166  CM-01 FA2021","ARBC166  CM","01",18,0,O,1.0
"ARBT122  JT-01 FA2020","ARBT122  JT","01",11,13,C,1.0
"ARCN110  SC-01 FA2021","ARCN110  SC","01",16,0,O,1.0
"ARCN115  SC-01 SP2020","ARCN115  SC","01",16,15,R,1.0
"ARCN120  SC-01 FA2020","ARCN120  SC","01",16,14,R,1.0
"ARCN125  SC-01 SP2021","ARCN125  SC","01",15,12,R,1.0
"ARCN191  SC-01 SP2020","ARCN191  SC","01",35,1,O,1.0
"ARCN191  SC-01 SP2021","ARCN191  SC","01",35,0,O,1.0
"ARHI001A PO-01 FA2020","ARHI001A PO","01",30,22,C,1.0
"ARHI001A PO-01 FA2020","ARHI001A PO","01",30,22,C,1.0
"ARHI001A PO-01 FA2021","ARHI001A PO","01",30,0,O,1.0
"ARHI001B PO-01 SP2020","ARHI001B PO","01",45,28,C,1.0
"ARHI001B PO-01 SP2021","ARHI001B PO","01",99,43,R,1.0
"ARHI120  PO-01 SP2021","ARHI120  PO","01",25,9,C,1.0
"ARHI122  PO-01 SP2020","ARHI122  PO","01",15,12,C,1.0
"ARHI130  PO-01 FA2020","ARHI130  PO","01",20,13,C,1.0
"ARHI131  PO-01 SP2020","ARHI131  PO","01",15,20,C,1.0
"ARHI131  PO-01 SP2021","ARHI131  PO","01",15,12,C,1.0
"ARHI131  PO-01 SP2021","ARHI131  PO","01",15,12,C,1.0
"ARHI137  PZ-01 SP2020","ARHI137  PZ","01",25,24,R,1.0
"ARHI140  PO-01 SP2021","ARHI140  PO","01",15,8,C,1.0
"ARHI141A PO-01 FA2021","ARHI141A PO","01",15,0,O,1.0
"ARHI150  SC-01 FA2021","ARHI150  SC","01",25,0,O,1.0
"ARHI150  SC-01 FA2021","ARHI150  SC","01",25,0,O,1.0
"ARHI153  SC-01 SP2020","ARHI153  SC","01",25,12,R,1.0
"ARHI153  SC-01 SP2021","ARHI153  SC","01",20,15,R,1.0
"ARHI160  SC-01 FA2020","ARHI160  SC","01",18,14,R,1.0
"ARHI160  SC-01 FA2021","ARHI160  SC","01",15,0,O,1.0
"ARHI161  SC-01 SP2020","ARHI161  SC","01",15,15,C,1.0
"ARHI161  SC-01 FA2021","ARHI161  SC","01",15,0,O,1.0
"ARHI162  SC-01 SP2020","ARHI162  SC","01",15,15,C,1.0
"ARHI162  SC-01 SP2021","ARHI162  SC","01",18,17,R,1.0
"ARHI173  PO-01 SP2020","ARHI173  PO","01",20,8,C,1.0
"ARHI176  JT-01 FA2021","ARHI176  JT","01",15,0,O,1.0
"ARHI177  PZ-01 SP2021","ARHI177  PZ","01",15,15,C,1.0
"ARHI178  PO-02 FA2020","ARHI178  PO","02",15,8,C,1.0
"ARHI178  PO-03 FA2020","ARHI178  PO","03",15,11,C,1.0
"ARHI178  PO-01 FA2021","ARHI178  PO","01",15,0,O,1.0
"ARHI179  PO-01 FA2020","ARHI179  PO","01",60,40,R,1.0
"ARHI180R SC-01 SP2021","ARHI180R SC","01",15,6,O,1.0
"ARHI182  SC-01 FA2021","ARHI182  SC","01",15,0,O,1.0
"ARHI183  PZ-01 SP2020","ARHI183  PZ","01",20,22,C,1.0
"ARHI183  PZ-01 FA2020","ARHI183  PZ","01",22,20,R,1.0
"ARHI183  PZ-01 FA2021","ARHI183  PZ","01",24,0,O,1.0
"ARHI183  PZ-02 FA2021","ARHI183  PZ","02",24,0,O,1.0
"ARHI184  SC-01 SP2021","ARHI184  SC","01",15,7,O,1.0
"ARHI185  SC-01 SP2021","ARHI185  SC","01",20,18,R,1.0
"ARHI186A PZ-01 SP2020","ARHI186A PZ","01",12,12,C,1.0
"ARHI186A PZ-01 SP2021","ARHI186A PZ","01",10,10,C,1.0
"ARHI186B PZ-01 SP2020","ARHI186B PZ","01",15,12,R,1.0
"ARHI186B PZ-01 SP2021","ARHI186B PZ","01",15,18,C,1.0
"ARHI186C SC-01 FA2021","ARHI186C SC","01",15,0,O,1.0
"ARHI186C SC-01 FA2021","ARHI186C SC","01",15,0,O,1.0
"ARHI186D PO-01 SP2020","ARHI186D PO","01",15,23,C,1.0
"ARHI186G PO-01 SP2021","ARHI186G PO","01",99,37,R,1.0
"ARHI186I PZ-01 SU2020S1","ARHI186I PZ","01",25,9,O,1.0
"ARHI186I PZ-01 SU2020S1","ARHI186I PZ","01",25,9,O,1.0
"ARHI186I PZ-01 SU2021Z1","ARHI186I PZ","01",25,3,O,1.0
"ARHI186I PZ-01 SU2021Z1","ARHI186I PZ","01",25,3,O,1.0
"ARHI186L PO-01 SP2021","ARHI186L PO","01",15,16,C,1.0
"ARHI186M SC-01 SP2020","ARHI186M SC","01",14,10,R,1.0
"ARHI186M SC-01 SP2021","ARHI186M SC","01",14,7,O,1.0
"ARHI186W PO-01 SP2020","ARHI186W PO","01",20,17,C,1.0
"ARHI187  SC-01 FA2020","ARHI187  SC","01",15,10,R,1.0
"ARHI188  SC-01 SP2020","ARHI188  SC","01",15,14,R,1.0
"ARHI189  SC-01 FA2020","ARHI189  SC","01",15,14,R,1.0
"ARHI189  SC-01 FA2021","ARHI189  SC","01",25,0,O,1.0
"ARHI191  PO-04 SP2020","ARHI191  PO","04",15,1,O,1.0
"ARHI191  PO-12 SP2020","ARHI191  PO","12",15,5,O,1.0
"ARHI191  PO-16 SP2020","ARHI191  PO","16",15,0,O,1.0
"ARHI191  PO-04 SP2021","ARHI191  PO","04",15,6,O,1.0
"ARHI191  SC-01 SP2020","ARHI191  SC","01",99,0,O,1.0
"ARHI191  SC-02 SP2020","ARHI191  SC","02",2,1,O,1.0
"ARHI191  SC-03 SP2020","ARHI191  SC","03",35,2,O,1.0
"ARHI191  SC-04 SP2020","ARHI191  SC","04",35,1,O,1.0
"ARHI191  SC-01 SP2021","ARHI191  SC","01",99,1,O,1.0
"ARHI191  SC-02 SP2021","ARHI191  SC","02",2,1,O,1.0
"ART 002  HM-01 FA2020","ART 002  HM","01",143,59,O,3.0
"ART 002  HM-01 FA2020","ART 002  HM","01",143,59,O,3.0
"ART 002  HM-01 FA2021","ART 002  HM","01",143,0,O,3.0
"ART 005  PO-01 FA2020","ART 005  PO","01",14,14,C,1.0
"ART 005  PO-01 FA2020","ART 005  PO","01",14,14,C,1.0
"ART 005  PO-01 SP2021","ART 005  PO","01",12,17,C,1.0
"ART 005  PO-01 FA2021","ART 005  PO","01",14,0,O,1.0
"ART 010  PO-01 SP2020","ART 010  PO","01",15,16,C,1.0
"ART 010  PO-01 SP2020","ART 010  PO","01",15,16,C,1.0
"ART 010  PO-01 FA2020","ART 010  PO","01",12,11,C,1.0
"ART 010  PO-01 FA2020","ART 010  PO","01",12,11,C,1.0
"ART 010  PO-02 FA2020","ART 010  PO","02",10,11,C,1.0
"ART 010  PO-01 SP2021","ART 010  PO","01",12,12,C,1.0
"ART 010  PO-01 FA2021","ART 010  PO","01",12,0,O,1.0
"ART 010  PO-01 FA2021","ART 010  PO","01",12,0,O,1.0
"ART 011  PZ-01 FA2021","ART 011  PZ","01",18,0,O,1.0
"ART 011  PZ-02 FA2021","ART 011  PZ","02",18,0,O,1.0
"ART 012  PZ-01 FA2020","ART 012  PZ","01",15,15,C,1.0
"ART 012  PZ-01 SU2021Z1","ART 012  PZ","01",14,12,O,1.0
"ART 012  PZ-01 SU2021Z1","ART 012  PZ","01",14,12,O,1.0
"ART 015  PZ-01 SP2020","ART 015  PZ","01",14,13,R,1.0
"ART 015  PZ-01 FA2021","ART 015  PZ","01",15,0,O,1.0
"ART 017  PZ-01 FA2020","ART 017  PZ","01",12,12,C,1.0
"ART 017  PZ-02 FA2020","ART 017  PZ","02",9,9,C,1.0
"ART 021  PO-01 SP2020","ART 021  PO","01",14,15,C,1.0
"ART 021  PO-01 FA2020","ART 021  PO","01",14,17,C,1.0
"ART 021  PO-01 FA2020","ART 021  PO","01",14,17,C,1.0
"ART 021  PO-01 FA2020","ART 021  PO","01",14,17,C,1.0
"ART 021  PO-01 FA2020","ART 021  PO","01",14,17,C,1.0
"ART 021  PO-02 FA2020","ART 021  PO","02",14,13,C,1.0
"ART 021  PO-02 FA2020","ART 021  PO","02",14,13,C,1.0
"ART 021  PO-02 FA2020","ART 021  PO","02",14,13,C,1.0
"ART 021  PO-02 FA2020","ART 021  PO","02",14,13,C,1.0
"ART 021  PO-01 SP2021","ART 021  PO","01",14,18,C,1.0
"ART 021  PO-02 SP2021","ART 021  PO","02",14,14,C,1.0
"ART 021  PO-01 FA2021","ART 021  PO","01",14,0,O,1.0
"ART 021  PO-01 FA2021","ART 021  PO","01",14,0,O,1.0
"ART 021  PO-01 FA2021","ART 021  PO","01",14,0,O,1.0
"ART 022  PO-01 SP2020","ART 022  PO","01",15,16,C,1.0
"ART 022  PO-01 SP2020","ART 022  PO","01",15,16,C,1.0
"ART 022  PO-02 SP2020","ART 022  PO","02",15,14,C,1.0
"ART 022  PO-02 SP2020","ART 022  PO","02",15,14,C,1.0
"ART 025A PO-01 SP2021","ART 025A PO","01",16,12,C,1.0
"ART 025R PO-01 FA2021","ART 025R PO","01",12,0,O,1.0
"ART 028  PO-01 FA2020","ART 028  PO","01",15,15,C,1.0
"ART 028  PO-01 FA2020","ART 028  PO","01",15,15,C,1.0
"ART 028  PO-01 FA2020","ART 028  PO","01",15,15,C,1.0
"ART 028  PO-01 FA2020","ART 028  PO","01",15,15,C,1.0
"ART 028  PO-01 SP2021","ART 028  PO","01",15,15,C,1.0
"ART 028  PO-02 SP2021","ART 028  PO","02",15,15,C,1.0
"ART 030  PZ-01 FA2020","ART 030  PZ","01",12,12,C,1.0
"ART 030  PZ-02 FA2020","ART 030  PZ","02",12,12,C,1.0
"ART 030  PZ-01 SP2021","ART 030  PZ","01",12,15,C,1.0
"ART 030  PZ-02 SP2021","ART 030  PZ","02",12,17,C,1.0
"ART 030  PZ-01 FA2021","ART 030  PZ","01",6,0,O,1.0
"ART 033  HM-01 SP2020","ART 033  HM","01",14,15,C,3.0
"ART 033  PO-01 FA2021","ART 033  PO","01",20,0,O,1.0
"ART 033  PO-01 FA2021","ART 033  PO","01",20,0,O,1.0
"ART 033  PO-01 FA2021","ART 033  PO","01",20,0,O,1.0
"ART 060  HM-01 SP2020","ART 060  HM","01",10,11,C,1.5
"ART 060  HM-01 FA2021","ART 060  HM","01",10,0,O,1.5
"ART 098  PZ-01 SU2021Z1","ART 098  PZ","01",12,4,O,1.0
"ART 098  PZ-01 SU2021Z1","ART 098  PZ","01",12,4,O,1.0
"ART 101  SC-01 SP2020","ART 101  SC","01",16,20,C,1.0
"ART 101  SC-01 FA2021","ART 101  SC","01",16,0,O,1.0
"ART 105  SC-01 SP2020","ART 105  SC","01",16,23,C,1.0
"ART 105  SC-01 FA2020","ART 105  SC","01",16,14,R,1.0
"ART 105  SC-01 SP2021","ART 105  SC","01",16,17,C,1.0
"ART 105  SC-02 SP2021","ART 105  SC","02",16,17,C,1.0
"ART 105A PO-01 FA2020","ART 105A PO","01",12,7,C,1.0
"ART 111  PO-01 SP2020","ART 111  PO","01",15,9,O,1.0
"ART 111  PO-01 SP2020","ART 111  PO","01",15,9,O,1.0
"ART 111  PO-01 SP2021","ART 111  PO","01",12,10,C,1.0
"ART 113  PZ-01 SP2020","ART 113  PZ","01",16,15,R,1.0
"ART 113  PZ-01 SU2020S1","ART 113  PZ","01",16,14,O,1.0
"ART 113  PZ-01 SU2020S1","ART 113  PZ","01",16,14,O,1.0
"ART 114  PO-01 SP2020","ART 114  PO","01",12,15,C,1.0
"ART 114  PO-01 FA2021","ART 114  PO","01",12,0,O,1.0
"ART 114  PO-01 FA2021","ART 114  PO","01",12,0,O,1.0
"ART 114  PO-01 FA2021","ART 114  PO","01",12,0,O,1.0
"ART 115  PO-01 FA2021","ART 115  PO","01",12,0,O,1.0
"ART 115  PO-01 FA2021","ART 115  PO","01",12,0,O,1.0
"ART 116  SC-01 FA2020","ART 116  SC","01",20,19,R,1.0
"ART 116  SC-01 SP2021","ART 116  SC","01",16,15,R,1.0
"ART 116  SC-01 FA2021","ART 116  SC","01",16,0,O,1.0
"ART 119  PZ-01 SP2020","ART 119  PZ","01",12,13,C,1.0
"ART 120  SC-01 SP2020","ART 120  SC","01",16,12,R,1.0
"ART 120  SC-02 SP2020","ART 120  SC","02",16,15,R,1.0
"ART 120  SC-01 FA2021","ART 120  SC","01",16,0,O,1.0
"ART 121  SC-01 SP2020","ART 121  SC","01",16,15,R,1.0
"ART 121  SC-01 FA2020","ART 121  SC","01",16,15,R,1.0
"ART 121  SC-02 FA2020","ART 121  SC","02",16,11,R,1.0
"ART 121  SC-01 SP2021","ART 121  SC","01",19,19,C,1.0
"ART 121  SC-02 SP2021","ART 121  SC","02",20,19,R,1.0
"ART 121  SC-01 FA2021","ART 121  SC","01",16,0,O,1.0
"ART 121  SC-01 FA2021","ART 121  SC","01",16,0,O,1.0
"ART 121  SC-02 FA2021","ART 121  SC","02",16,0,O,1.0
"ART 121  SC-02 FA2021","ART 121  SC","02",16,0,O,1.0
"ART 122  SC-01 SP2020","ART 122  SC","01",16,18,C,1.0
"ART 123  SC-01 FA2021","ART 123  SC","01",16,0,O,1.0
